TimeStep,Time,"U:0","U:1","U:2","p","arc_length"
1,200,nan,nan,nan,nan,1.2332
1,200,nan,nan,nan,nan,1.2471
1,200,nan,nan,nan,nan,1.2609
1,200,nan,nan,nan,nan,1.2748
1,200,nan,nan,nan,nan,1.2886
1,200,nan,nan,nan,nan,1.3025
1,200,nan,nan,nan,nan,1.3164
1,200,nan,nan,nan,nan,1.3302
1,200,nan,nan,nan,nan,1.3441
1,200,nan,nan,nan,nan,1.3579
1,200,nan,nan,nan,nan,1.3718
1,200,nan,nan,nan,nan,1.3856
1,200,nan,nan,nan,nan,1.3995
1,200,nan,nan,nan,nan,1.4134
1,200,nan,nan,nan,nan,1.4272
1,200,nan,nan,nan,nan,1.4411
1,200,nan,nan,nan,nan,1.4549
1,200,nan,nan,nan,nan,1.4688
1,200,nan,nan,nan,nan,1.4826
1,200,nan,nan,nan,nan,1.4965
1,200,nan,nan,nan,nan,1.5103
1,200,nan,nan,nan,nan,1.5242
1,200,nan,nan,nan,nan,1.5381
1,200,nan,nan,nan,nan,1.5519
1,200,nan,nan,nan,nan,1.5658
1,200,nan,nan,nan,nan,1.5796
1,200,nan,nan,nan,nan,1.5935
1,200,nan,nan,nan,nan,1.6073
1,200,nan,nan,nan,nan,1.6212
1,200,nan,nan,nan,nan,1.6351
1,200,nan,nan,nan,nan,1.6489
1,200,nan,nan,nan,nan,1.6628
1,200,nan,nan,nan,nan,1.6766
1,200,nan,nan,nan,nan,1.6905
1,200,nan,nan,nan,nan,1.7043
1,200,nan,nan,nan,nan,1.7182
1,200,nan,nan,nan,nan,1.7321
1,200,nan,nan,nan,nan,1.7459
1,200,nan,nan,nan,nan,1.7598
1,200,nan,nan,nan,nan,1.7736
1,200,nan,nan,nan,nan,1.7875
1,200,nan,nan,nan,nan,1.8013
1,200,nan,nan,nan,nan,1.8152
1,200,nan,nan,nan,nan,1.829
1,200,nan,nan,nan,nan,1.8429
1,200,nan,nan,nan,nan,1.8568
1,200,nan,nan,nan,nan,1.8706
1,200,nan,nan,nan,nan,1.8845
1,200,nan,nan,nan,nan,1.8983
1,200,nan,nan,nan,nan,1.9122
1,200,nan,nan,nan,nan,1.926
1,200,nan,nan,nan,nan,1.9399
1,200,nan,nan,nan,nan,1.9538
1,200,nan,nan,nan,nan,1.9676
1,200,nan,nan,nan,nan,1.9815
1,200,nan,nan,nan,nan,1.9953
1,200,nan,nan,nan,nan,2.0092
1,200,nan,nan,nan,nan,2.023
1,200,nan,nan,nan,nan,2.0369
1,200,nan,nan,nan,nan,2.0507
1,200,nan,nan,nan,nan,2.0646
1,200,nan,nan,nan,nan,2.0785
1,200,nan,nan,nan,nan,2.0923
1,200,nan,nan,nan,nan,2.1062
1,200,nan,nan,nan,nan,2.12
1,200,nan,nan,nan,nan,2.1339
1,200,nan,nan,nan,nan,2.1477
1,200,nan,nan,nan,nan,2.1616
1,200,nan,nan,nan,nan,2.1755
1,200,nan,nan,nan,nan,2.1893
1,200,nan,nan,nan,nan,2.2032
1,200,nan,nan,nan,nan,2.217
1,200,nan,nan,nan,nan,2.2309
1,200,nan,nan,nan,nan,2.2447
1,200,nan,nan,nan,nan,2.2586
1,200,nan,nan,nan,nan,2.2725
1,200,nan,nan,nan,nan,2.2863
1,200,nan,nan,nan,nan,2.3002
1,200,nan,nan,nan,nan,2.314
1,200,nan,nan,nan,nan,2.3279
1,200,nan,nan,nan,nan,2.3417
1,200,nan,nan,nan,nan,2.3556
1,200,nan,nan,nan,nan,2.3694
1,200,nan,nan,nan,nan,2.3833
1,200,nan,nan,nan,nan,2.3972
1,200,nan,nan,nan,nan,2.411
1,200,nan,nan,nan,nan,2.4249
1,200,nan,nan,nan,nan,2.4387
1,200,nan,nan,nan,nan,2.4526
1,200,nan,nan,nan,nan,2.4664
1,200,nan,nan,nan,nan,2.4803
1,200,nan,nan,nan,nan,2.4942
1,200,nan,nan,nan,nan,2.508
1,200,nan,nan,nan,nan,2.5219
1,200,nan,nan,nan,nan,2.5357
1,200,nan,nan,nan,nan,2.5496
1,200,nan,nan,nan,nan,2.5634
1,200,nan,nan,nan,nan,2.5773
1,200,nan,nan,nan,nan,2.5911
1,200,nan,nan,nan,nan,2.605
1,200,nan,nan,nan,nan,2.6189
1,200,nan,nan,nan,nan,2.6327
1,200,nan,nan,nan,nan,2.6466
1,200,nan,nan,nan,nan,2.6604
1,200,nan,nan,nan,nan,2.6743
1,200,nan,nan,nan,nan,2.6881
1,200,nan,nan,nan,nan,2.702
1,200,nan,nan,nan,nan,2.7159
1,200,nan,nan,nan,nan,2.7297
1,200,nan,nan,nan,nan,2.7436
1,200,nan,nan,nan,nan,2.7574
1,200,nan,nan,nan,nan,2.7713
1,200,nan,nan,nan,nan,2.7851
1,200,nan,nan,nan,nan,2.799
1,200,nan,nan,nan,nan,2.8129
1,200,nan,nan,nan,nan,2.8267
1,200,nan,nan,nan,nan,2.8406
1,200,nan,nan,nan,nan,2.8544
1,200,nan,nan,nan,nan,2.8683
1,200,nan,nan,nan,nan,2.8821
1,200,nan,nan,nan,nan,2.896
1,200,nan,nan,nan,nan,2.9098
1,200,nan,nan,nan,nan,2.9237
1,200,nan,nan,nan,nan,2.9376
1,200,nan,nan,nan,nan,2.9514
1,200,nan,nan,nan,nan,2.9653
1,200,nan,nan,nan,nan,2.9791
1,200,nan,nan,nan,nan,2.993
1,200,nan,nan,nan,nan,3.0068
1,200,nan,nan,nan,nan,3.0207
1,200,nan,nan,nan,nan,3.0346
1,200,nan,nan,nan,nan,3.0484
1,200,nan,nan,nan,nan,3.0623
1,200,nan,nan,nan,nan,3.0761
1,200,nan,nan,nan,nan,3.09
1,200,nan,nan,nan,nan,3.1038
1,200,nan,nan,nan,nan,3.1177
1,200,nan,nan,nan,nan,3.1315
1,200,nan,nan,nan,nan,3.1454
1,200,nan,nan,nan,nan,3.1593
1,200,nan,nan,nan,nan,3.1731
1,200,nan,nan,nan,nan,3.187
1,200,nan,nan,nan,nan,3.2008
1,200,nan,nan,nan,nan,3.2147
1,200,nan,nan,nan,nan,3.2285
1,200,nan,nan,nan,nan,3.2424
1,200,nan,nan,nan,nan,3.2563
1,200,nan,nan,nan,nan,3.2701
1,200,nan,nan,nan,nan,3.284
1,200,nan,nan,nan,nan,3.2978
1,200,nan,nan,nan,nan,3.3117
1,200,nan,nan,nan,nan,3.3255
1,200,nan,nan,nan,nan,3.3394
1,200,nan,nan,nan,nan,3.3533
1,200,nan,nan,nan,nan,3.3671
1,200,nan,nan,nan,nan,3.381
1,200,nan,nan,nan,nan,3.3948
1,200,nan,nan,nan,nan,3.4087
1,200,nan,nan,nan,nan,3.4225
1,200,nan,nan,nan,nan,3.4364
1,200,nan,nan,nan,nan,3.4502
1,200,nan,nan,nan,nan,3.4641
1,200,nan,nan,nan,nan,3.478
1,200,nan,nan,nan,nan,3.4918
1,200,nan,nan,nan,nan,3.5057
1,200,nan,nan,nan,nan,3.5195
1,200,nan,nan,nan,nan,3.5334
1,200,nan,nan,nan,nan,3.5472
1,200,nan,nan,nan,nan,3.5611
1,200,nan,nan,nan,nan,3.575
1,200,nan,nan,nan,nan,3.5888
1,200,nan,nan,nan,nan,3.6027
1,200,nan,nan,nan,nan,3.6165
1,200,nan,nan,nan,nan,3.6304
1,200,nan,nan,nan,nan,3.6442
1,200,nan,nan,nan,nan,3.6581
1,200,nan,nan,nan,nan,3.6719
1,200,nan,nan,nan,nan,3.6858
1,200,nan,nan,nan,nan,3.6997
1,200,nan,nan,nan,nan,3.7135
1,200,nan,nan,nan,nan,3.7274
1,200,nan,nan,nan,nan,3.7412
1,200,nan,nan,nan,nan,3.7551
1,200,nan,nan,nan,nan,3.7689
1,200,nan,nan,nan,nan,3.7828
1,200,nan,nan,nan,nan,3.7967
1,200,nan,nan,nan,nan,3.8105
1,200,nan,nan,nan,nan,3.8244
1,200,nan,nan,nan,nan,3.8382
1,200,nan,nan,nan,nan,3.8521
1,200,nan,nan,nan,nan,3.8659
1,200,nan,nan,nan,nan,3.8798
1,200,nan,nan,nan,nan,3.8937
1,200,nan,nan,nan,nan,3.9075
1,200,nan,nan,nan,nan,3.9214
1,200,nan,nan,nan,nan,3.9352
1,200,nan,nan,nan,nan,3.9491
1,200,nan,nan,nan,nan,3.9629
1,200,nan,nan,nan,nan,3.9768
1,200,nan,nan,nan,nan,3.9906
1,200,nan,nan,nan,nan,4.0045
1,200,nan,nan,nan,nan,4.0184
1,200,nan,nan,nan,nan,4.0322
1,200,nan,nan,nan,nan,4.0461
1,200,nan,nan,nan,nan,4.0599
1,200,nan,nan,nan,nan,4.0738
1,200,nan,nan,nan,nan,4.0876
1,200,nan,nan,nan,nan,4.1015
1,200,nan,nan,nan,nan,4.1154
1,200,nan,nan,nan,nan,4.1292
1,200,nan,nan,nan,nan,4.1431
1,200,nan,nan,nan,nan,4.1569
1,200,nan,nan,nan,nan,4.1708
1,200,nan,nan,nan,nan,4.1846
1,200,nan,nan,nan,nan,4.1985
1,200,nan,nan,nan,nan,4.2123
1,200,nan,nan,nan,nan,4.2262
1,200,nan,nan,nan,nan,4.2401
1,200,nan,nan,nan,nan,4.2539
1,200,nan,nan,nan,nan,4.2678
1,200,nan,nan,nan,nan,4.2816
1,200,nan,nan,nan,nan,4.2955
1,200,nan,nan,nan,nan,4.3093
1,200,nan,nan,nan,nan,4.3232
1,200,nan,nan,nan,nan,4.3371
1,200,nan,nan,nan,nan,4.3509
1,200,nan,nan,nan,nan,4.3648
1,200,nan,nan,nan,nan,4.3786
1,200,nan,nan,nan,nan,4.3925
1,200,nan,nan,nan,nan,4.4063
1,200,nan,nan,nan,nan,4.4202
1,200,nan,nan,nan,nan,4.4341
1,200,nan,nan,nan,nan,4.4479
1,200,nan,nan,nan,nan,4.4618
1,200,nan,nan,nan,nan,4.4756
1,200,nan,nan,nan,nan,4.4895
1,200,nan,nan,nan,nan,4.5033
1,200,nan,nan,nan,nan,4.5172
1,200,nan,nan,nan,nan,4.531
1,200,nan,nan,nan,nan,4.5449
1,200,nan,nan,nan,nan,4.5588
1,200,nan,nan,nan,nan,4.5726
1,200,nan,nan,nan,nan,4.5865
1,200,nan,nan,nan,nan,4.6003
1,200,nan,nan,nan,nan,4.6142
1,200,nan,nan,nan,nan,4.628
1,200,nan,nan,nan,nan,4.6419
1,200,nan,nan,nan,nan,4.6558
1,200,nan,nan,nan,nan,4.6696
1,200,nan,nan,nan,nan,4.6835
1,200,nan,nan,nan,nan,4.6973
1,200,nan,nan,nan,nan,4.7112
1,200,nan,nan,nan,nan,4.725
1,200,nan,nan,nan,nan,4.7389
1,200,nan,nan,nan,nan,4.7527
1,200,nan,nan,nan,nan,4.7666
1,200,nan,nan,nan,nan,4.7805
1,200,nan,nan,nan,nan,4.7943
1,200,nan,nan,nan,nan,4.8082
1,200,nan,nan,nan,nan,4.822
1,200,nan,nan,nan,nan,4.8359
1,200,nan,nan,nan,nan,4.8497
1,200,nan,nan,nan,nan,4.8636
1,200,nan,nan,nan,nan,4.8775
1,200,nan,nan,nan,nan,4.8913
1,200,nan,nan,nan,nan,4.9052
1,200,nan,nan,nan,nan,4.919
1,200,nan,nan,nan,nan,4.9329
1,200,nan,nan,nan,nan,4.9467
1,200,nan,nan,nan,nan,4.9606
1,200,nan,nan,nan,nan,4.9745
1,200,nan,nan,nan,nan,4.9883
1,200,nan,nan,nan,nan,5.0022
1,200,nan,nan,nan,nan,5.016
1,200,nan,nan,nan,nan,5.0299
1,200,nan,nan,nan,nan,5.0437
1,200,nan,nan,nan,nan,5.0576
1,200,nan,nan,nan,nan,5.0714
1,200,nan,nan,nan,nan,5.0853
1,200,nan,nan,nan,nan,5.0992
1,200,nan,nan,nan,nan,5.113
1,200,nan,nan,nan,nan,5.1269
1,200,nan,nan,nan,nan,5.1407
1,200,nan,nan,nan,nan,5.1546
1,200,nan,nan,nan,nan,5.1684
1,200,nan,nan,nan,nan,5.1823
1,200,nan,nan,nan,nan,5.1962
1,200,nan,nan,nan,nan,5.21
1,200,nan,nan,nan,nan,5.2239
1,200,nan,nan,nan,nan,5.2377
1,200,nan,nan,nan,nan,5.2516
1,200,nan,nan,nan,nan,5.2654
1,200,nan,nan,nan,nan,5.2793
1,200,nan,nan,nan,nan,5.2931
1,200,nan,nan,nan,nan,5.307
1,200,nan,nan,nan,nan,5.3209
1,200,nan,nan,nan,nan,5.3347
1,200,nan,nan,nan,nan,5.3486
1,200,nan,nan,nan,nan,5.3624
1,200,nan,nan,nan,nan,5.3763
1,200,nan,nan,nan,nan,5.3901
1,200,nan,nan,nan,nan,5.404
1,200,nan,nan,nan,nan,5.4179
1,200,nan,nan,nan,nan,5.4317
1,200,nan,nan,nan,nan,5.4456
1,200,nan,nan,nan,nan,5.4594
1,200,nan,nan,nan,nan,5.4733
1,200,nan,nan,nan,nan,5.4871
1,200,nan,nan,nan,nan,5.501
1,200,nan,nan,nan,nan,5.5148
1,200,nan,nan,nan,nan,5.5287
1,200,nan,nan,nan,nan,5.5426
1,200,nan,nan,nan,nan,5.5564
1,200,nan,nan,nan,nan,5.5703
1,200,nan,nan,nan,nan,5.5841
1,200,nan,nan,nan,nan,5.598
1,200,nan,nan,nan,nan,5.6118
1,200,nan,nan,nan,nan,5.6257
1,200,nan,nan,nan,nan,5.6396
1,200,nan,nan,nan,nan,5.6534
1,200,nan,nan,nan,nan,5.6673
1,200,nan,nan,nan,nan,5.6811
1,200,nan,nan,nan,nan,5.695
1,200,nan,nan,nan,nan,5.7088
1,200,nan,nan,nan,nan,5.7227
1,200,nan,nan,nan,nan,5.7366
1,200,nan,nan,nan,nan,5.7504
1,200,nan,nan,nan,nan,5.7643
1,200,nan,nan,nan,nan,5.7781
1,200,nan,nan,nan,nan,5.792
1,200,nan,nan,nan,nan,5.8058
1,200,nan,nan,nan,nan,5.8197
1,200,nan,nan,nan,nan,5.8335
1,200,nan,nan,nan,nan,5.8474
1,200,nan,nan,nan,nan,5.8613
1,200,nan,nan,nan,nan,5.8751
1,200,nan,nan,nan,nan,5.889
1,200,nan,nan,nan,nan,5.9028
1,200,nan,nan,nan,nan,5.9167
1,200,nan,nan,nan,nan,5.9305
1,200,nan,nan,nan,nan,5.9444
1,200,nan,nan,nan,nan,5.9583
1,200,nan,nan,nan,nan,5.9721
1,200,nan,nan,nan,nan,5.986
1,200,nan,nan,nan,nan,5.9998
1,200,nan,nan,nan,nan,6.0137
1,200,nan,nan,nan,nan,6.0275
1,200,nan,nan,nan,nan,6.0414
1,200,nan,nan,nan,nan,6.0552
1,200,nan,nan,nan,nan,6.0691
1,200,nan,nan,nan,nan,6.083
1,200,nan,nan,nan,nan,6.0968
1,200,nan,nan,nan,nan,6.1107
1,200,nan,nan,nan,nan,6.1245
1,200,nan,nan,nan,nan,6.1384
1,200,nan,nan,nan,nan,6.1522
1,200,nan,nan,nan,nan,6.1661
1,200,nan,nan,nan,nan,6.18
1,200,nan,nan,nan,nan,6.1938
1,200,nan,nan,nan,nan,6.2077
1,200,nan,nan,nan,nan,6.2215
1,200,nan,nan,nan,nan,6.2354
1,200,nan,nan,nan,nan,6.2492
1,200,nan,nan,nan,nan,6.2631
1,200,nan,nan,nan,nan,6.277
1,200,nan,nan,nan,nan,6.2908
1,200,nan,nan,nan,nan,6.3047
1,200,nan,nan,nan,nan,6.3185
1,200,nan,nan,nan,nan,6.3324
1,200,nan,nan,nan,nan,6.3462
1,200,nan,nan,nan,nan,6.3601
1,200,nan,nan,nan,nan,6.3739
1,200,nan,nan,nan,nan,6.3878
1,200,nan,nan,nan,nan,6.4017
1,200,nan,nan,nan,nan,6.4155
1,200,nan,nan,nan,nan,6.4294
1,200,nan,nan,nan,nan,6.4432
1,200,nan,nan,nan,nan,6.4571
1,200,nan,nan,nan,nan,6.4709
1,200,nan,nan,nan,nan,6.4848
1,200,nan,nan,nan,nan,6.4987
1,200,nan,nan,nan,nan,6.5125
1,200,nan,nan,nan,nan,6.5264
1,200,nan,nan,nan,nan,6.5402
1,200,nan,nan,nan,nan,6.5541
1,200,nan,nan,nan,nan,6.5679
1,200,nan,nan,nan,nan,6.5818
1,200,nan,nan,nan,nan,6.5956
1,200,nan,nan,nan,nan,6.6095
1,200,nan,nan,nan,nan,6.6234
1,200,nan,nan,nan,nan,6.6372
1,200,nan,nan,nan,nan,6.6511
1,200,nan,nan,nan,nan,6.6649
1,200,nan,nan,nan,nan,6.6788
1,200,nan,nan,nan,nan,6.6926
1,200,nan,nan,nan,nan,6.7065
1,200,nan,nan,nan,nan,6.7204
1,200,nan,nan,nan,nan,6.7342
1,200,nan,nan,nan,nan,6.7481
1,200,nan,nan,nan,nan,6.7619
1,200,nan,nan,nan,nan,6.7758
1,200,nan,nan,nan,nan,6.7896
1,200,nan,nan,nan,nan,6.8035
1,200,nan,nan,nan,nan,6.8174
1,200,nan,nan,nan,nan,6.8312
1,200,nan,nan,nan,nan,6.8451
1,200,nan,nan,nan,nan,6.8589
1,200,nan,nan,nan,nan,6.8728
1,200,nan,nan,nan,nan,6.8866
1,200,nan,nan,nan,nan,6.9005
1,200,nan,nan,nan,nan,6.9143
1,200,nan,nan,nan,nan,6.9282
1,200,nan,nan,nan,nan,6.9421
1,200,nan,nan,nan,nan,6.9559
1,200,nan,nan,nan,nan,6.9698
1,200,nan,nan,nan,nan,6.9836
1,200,nan,nan,nan,nan,6.9975
1,200,nan,nan,nan,nan,7.0113
1,200,1.3404,0.11045,-0.24238,-29.521,7.0252
1,200,10.337,1.014,-2.1625,-27.398,7.0391
1,200,17.428,1.5312,-3.6592,-28.971,7.0529
1,200,20.064,1.1261,-3.6179,-24.266,7.0668
1,200,20.334,0.89284,-2.9446,-16.757,7.0806
1,200,nan,nan,nan,nan,7.0945
1,200,20.34,1.193,-2.7774,-8.3727,7.1083
1,200,20.266,1.3526,-2.8653,-7.1404,7.1222
1,200,20.141,1.5088,-2.8431,-5.2845,7.136
1,200,20.038,1.6955,-2.8205,-3.8408,7.1499
1,200,19.992,1.9367,-2.7873,-3.0103,7.1638
1,200,19.909,2.1364,-2.7702,-2.4625,7.1776
1,200,19.759,2.3046,-2.7713,-2.1627,7.1915
1,200,19.575,2.4479,-2.6561,-1.6626,7.2053
1,200,19.439,2.5346,-2.4084,-1.1603,7.2192
1,200,19.487,2.5962,-2.1448,-1.0568,7.233
1,200,19.758,2.6332,-1.8747,-1.4967,7.2469
1,200,nan,nan,nan,nan,7.2608
1,200,19.916,2.7951,-1.7361,-2.1675,7.2746
1,200,19.935,2.8829,-1.7048,-2.4193,7.2885
1,200,19.954,2.9704,-1.6732,-2.6721,7.3023
1,200,20.02,3.013,-1.6124,-3.8157,7.3162
1,200,20.102,3.0382,-1.5418,-5.3035,7.33
1,200,20.184,3.0632,-1.4712,-6.7919,7.3439
1,200,20.264,3.0887,-1.4003,-8.2411,7.3578
1,200,20.318,3.1504,-1.3628,-9.2657,7.3716
1,200,20.376,3.2189,-1.3273,-10.305,7.3855
1,200,20.433,3.2874,-1.2918,-11.345,7.3993
1,200,20.491,3.3559,-1.2563,-12.384,7.4132
1,200,20.554,3.3491,-1.1936,-13.714,7.427
1,200,20.616,3.3348,-1.1155,-15.011,7.4409
1,200,20.681,3.3187,-1.036,-16.339,7.4547
1,200,20.743,3.302,-0.95195,-17.531,7.4686
1,200,20.829,3.3006,-0.89664,-19.042,7.4825
1,200,20.921,3.2878,-0.83286,-20.521,7.4963
1,200,21.012,3.2748,-0.76904,-21.996,7.5102
1,200,21.09,3.2503,-0.70191,-23.297,7.524
1,200,21.114,3.1727,-0.61965,-23.949,7.5379
1,200,21.137,3.095,-0.53736,-24.6,7.5517
1,200,21.161,3.0173,-0.45506,-25.252,7.5656
1,200,21.192,2.9633,-0.38947,-25.925,7.5795
1,200,21.247,2.912,-0.32497,-27.08,7.5933
1,200,21.302,2.8577,-0.25895,-28.234,7.6072
1,200,21.357,2.8033,-0.19305,-29.38,7.621
1,200,21.4,2.7708,-0.15081,-30.254,7.6349
1,200,21.439,2.7314,-0.10831,-31.028,7.6487
1,200,21.477,2.6894,-0.065318,-31.775,7.6626
1,200,21.515,2.6462,-0.022121,-32.509,7.6764
1,200,21.533,2.5731,0.02245,-32.733,7.6903
1,200,21.54,2.4857,0.063276,-32.678,7.7042
1,200,21.543,2.3992,0.099593,-32.53,7.718
1,200,21.542,2.3139,0.13181,-32.304,7.7319
1,200,21.538,2.2301,0.16032,-32.018,7.7457
1,200,21.532,2.1483,0.18556,-31.688,7.7596
1,200,21.524,2.0686,0.20793,-31.332,7.7734
1,200,21.516,1.9915,0.22784,-30.967,7.7873
1,200,21.517,1.9314,0.24614,-30.887,7.8012
1,200,21.516,1.8685,0.26264,-30.761,7.815
1,200,21.514,1.8077,0.27771,-30.629,7.8289
1,200,21.511,1.7489,0.29138,-30.49,7.8427
1,200,21.508,1.6919,0.30366,-30.341,7.8566
1,200,21.504,1.6367,0.31457,-30.181,7.8704
1,200,21.499,1.5831,0.32412,-30.009,7.8843
1,200,21.493,1.5312,0.33234,-29.822,7.8982
1,200,21.489,1.4815,0.33988,-29.69,7.912
1,200,21.484,1.4316,0.34595,-29.525,7.9259
1,200,21.478,1.3832,0.35135,-29.355,7.9397
1,200,21.472,1.3363,0.35611,-29.178,7.9536
1,200,21.466,1.2908,0.36028,-28.994,7.9674
1,200,21.459,1.2466,0.36389,-28.802,7.9813
1,200,21.452,1.2038,0.36696,-28.601,7.9951
1,200,21.444,1.1623,0.36955,-28.389,8.009
1,200,21.435,1.1225,0.37101,-28.166,8.0229
1,200,21.427,1.0837,0.37203,-27.944,8.0367
1,200,21.418,1.046,0.3727,-27.719,8.0506
1,200,21.409,1.0093,0.37303,-27.491,8.0644
1,200,21.399,0.97358,0.37305,-27.258,8.0783
1,200,21.39,0.93886,0.37276,-27.02,8.0921
1,200,21.38,0.90515,0.37218,-26.775,8.106
1,200,21.369,0.87234,0.37132,-26.513,8.1199
1,200,21.352,0.83769,0.36907,-26.148,8.1337
1,200,21.332,0.80342,0.36597,-25.729,8.1476
1,200,21.309,0.76977,0.36205,-25.252,8.1614
1,200,21.284,0.73697,0.35731,-24.714,8.1753
1,200,21.255,0.70523,0.35177,-24.109,8.1891
1,200,21.222,0.67476,0.34545,-23.433,8.203
1,200,21.186,0.64579,0.33837,-22.682,8.2168
1,200,21.153,0.61899,0.33166,-21.999,8.2307
1,200,21.149,0.5951,0.32962,-21.924,8.2446
1,200,21.146,0.5712,0.32759,-21.85,8.2584
1,200,21.143,0.5473,0.32555,-21.775,8.2723
1,200,21.139,0.52341,0.32351,-21.7,8.2861
1,200,21.136,0.49951,0.32148,-21.625,8.3
1,200,21.133,0.47561,0.31945,-21.55,8.3138
1,200,21.13,0.45673,0.3189,-21.488,8.3277
1,200,21.126,0.44016,0.31745,-21.398,8.3416
1,200,21.121,0.42339,0.3152,-21.293,8.3554
1,200,21.116,0.40654,0.31259,-21.182,8.3693
1,200,21.11,0.38965,0.3098,-21.066,8.3831
1,200,21.105,0.37273,0.3069,-20.949,8.397
1,200,21.099,0.35579,0.30392,-20.83,8.4108
1,200,21.094,0.33885,0.3009,-20.71,8.4247
1,200,21.088,0.32189,0.29784,-20.59,8.4386
1,200,21.076,0.30515,0.29377,-20.335,8.4524
1,200,21.057,0.28882,0.28819,-19.941,8.4663
1,200,21.037,0.27318,0.28235,-19.532,8.4801
1,200,21.017,0.25827,0.27628,-19.11,8.494
1,200,20.996,0.24407,0.27,-18.675,8.5078
1,200,20.974,0.23061,0.26356,-18.228,8.5217
1,200,20.952,0.2179,0.25698,-17.771,8.5355
1,200,20.929,0.20595,0.2503,-17.305,8.5494
1,200,20.906,0.19477,0.24355,-16.83,8.5633
1,200,20.882,0.18437,0.23677,-16.348,8.5771
1,200,20.858,0.17476,0.22998,-15.859,8.591
1,200,20.834,0.16595,0.22322,-15.366,8.6048
1,200,20.809,0.15795,0.21653,-14.868,8.6187
1,200,20.785,0.15078,0.20993,-14.367,8.6325
1,200,20.76,0.14444,0.20345,-13.863,8.6464
